Host Id,Host Since,Name,Neighbourhood,Property Type,Review Scores Rating (bin),Room Type,Zipcode,Beds,Number of Records,Number Of Reviews,Price,Review Scores Rating,Hosting Duration (Years)
23633,2009-06-29,1,Brooklyn,loft,90.0,private room,11206.0,1.0,1,0,120.0,94.0,16.09315068493151
23856,2009-06-30,Large modern 2-BR by McCaren Park,Brooklyn,apartment,100.0,entire home/apt,11222.0,1.0,1,2,150.0,100.0,16.09041095890411
23843,2009-06-30,Lower East Side/EV 1 BR Charmer,Manhattan,apartment,95.0,entire home/apt,10002.0,1.0,1,15,175.0,96.0,16.09041095890411
24000,2009-07-01,sunny EAST VILLAGE bdrm!,Manhattan,apartment,90.0,private room,10009.0,1.0,1,80,133.0,91.0,16.087671232876712
24222,2009-07-02,"3BR, 1.5 BA EV apt w/ backyard",Manhattan,apartment,95.0,entire home/apt,10009.0,4.0,1,9,375.0,96.0,16.084931506849315
24901,2009-07-08,Beautiful Light Filled Abode,Brooklyn,apartment,90.0,entire home/apt,11233.0,2.0,1,0,150.0,94.0,16.068493150684933
25183,2009-07-10,MAISON DES SIRENES 3,Brooklyn,apartment,90.0,entire home/apt,11216.0,4.0,1,23,150.0,91.0,16.063013698630137
25183,2009-07-10,"MAISON DES SIRENES1,book NOW",Brooklyn,apartment,90.0,entire home/apt,11216.0,4.0,1,36,150.0,92.0,16.063013698630137
25100,2009-07-10,Room in UWS steps to Central Park!,Manhattan,apartment,90.0,private room,10025.0,1.0,1,4,180.0,90.0,16.063013698630137
25533,2009-07-13,NYC Sofa bed St Marks East Village,Manhattan,apartment,80.0,private room,10003.0,1.0,1,30,59.0,81.0,16.054794520547944
25533,2009-07-13,NYC Spacious Room East Village,Manhattan,apartment,70.0,private room,10003.0,1.0,1,14,99.0,72.0,16.054794520547944
25533,2009-07-13,NYC Spacious Room East Village (2),Manhattan,apartment,90.0,private room,10003.0,1.0,1,3,99.0,90.0,16.054794520547944
25551,2009-07-14,williamsburg design // with balcony,Brooklyn,apartment,95.0,entire home/apt,11211.0,1.0,1,20,199.0,97.0,16.052054794520547
25632,2009-07-14,"Sunny 2BD, 2 balconies",Brooklyn,apartment,100.0,entire home/apt,11222.0,2.0,1,1,300.0,100.0,16.052054794520547
26210,2009-07-19,Private room in Harlem apartment,Manhattan,apartment,90.0,private room,10039.0,1.0,1,69,85.0,94.0,16.03835616438356
26333,2009-07-20,Artist Loft in Midtown West,Manhattan,apartment,95.0,entire home/apt,10018.0,2.0,1,6,375.0,96.0,16.035616438356165
26640,2009-07-21,Gorgeous Sunny Studio,Manhattan,apartment,75.0,entire home/apt,10024.0,2.0,1,38,135.0,79.0,16.03287671232877
26640,2009-07-21,Stunning 1br in Historic Brownstone,Manhattan,apartment,90.0,entire home/apt,10024.0,2.0,1,26,289.0,91.0,16.03287671232877
26640,2009-07-21,Sunny Studios in Historic Browstone,Manhattan,apartment,80.0,entire home/apt,10024.0,1.0,1,9,179.0,80.0,16.03287671232877
27104,2009-07-23,Great Room in Manhattan - $60/Night,Manhattan,apartment,90.0,private room,10030.0,1.0,1,73,60.0,93.0,16.027397260273972
27580,2009-07-26,Sunny South Williamsurg,Brooklyn,apartment,90.0,entire home/apt,11211.0,1.0,1,0,125.0,94.0,16.019178082191782
27969,2009-07-27,Great room in spacious apartment!,Manhattan,apartment,90.0,private room,10033.0,1.0,1,0,98.0,94.0,16.016438356164382
27848,2009-07-27,Bargain Space,Queens,house,85.0,private room,11434.0,2.0,1,24,55.0,88.0,16.016438356164382
27848,2009-07-27,CRASH PALACE,Queens,house,85.0,private room,11434.0,2.0,1,11,68.0,86.0,16.016438356164382
27848,2009-07-27,ENJOY THE CITY ON CHEAP,Queens,house,75.0,private room,11434.0,1.0,1,43,45.0,78.0,16.016438356164382
27848,2009-07-27,Excellent/Pvt Rm,Queens,house,85.0,private room,11434.0,2.0,1,47,55.0,88.0,16.016438356164382
27848,2009-07-27,Great Deal/Pvt Rm,Queens,house,85.0,private room,11434.0,2.0,1,58,55.0,88.0,16.016438356164382
27848,2009-07-27,Private Rm2/Shared Bath,Queens,house,90.0,private room,11434.0,2.0,1,53,55.0,93.0,16.016438356164382
27848,2009-07-27,Right on Budget,Queens,house,85.0,private room,11434.0,2.0,1,57,68.0,86.0,16.016438356164382
28267,2009-07-28,Cozy BK home with HUGE private yard,Brooklyn,apartment,95.0,entire home/apt,11249.0,3.0,1,23,195.0,95.0,16.013698630136986
28217,2009-07-28,Large sunny bedroom in Greenpoint,Brooklyn,apartment,100.0,private room,11222.0,1.0,1,2,55.0,100.0,16.013698630136986
28738,2009-07-30,Stunning 1 BR - Battery Park,Manhattan,apartment,90.0,entire home/apt,10280.0,2.0,1,0,300.0,94.0,16.008219178082193
28702,2009-07-30,Share Loft  in the heart of nyc,Manhattan,loft,90.0,private room,10018.0,1.0,1,2,120.0,90.0,16.008219178082193
29096,2009-08-01,Clean East Village Studio,Manhattan,apartment,95.0,entire home/apt,10009.0,1.0,1,165,135.0,95.0,16.002739726027396
29642,2009-08-04,Cute apartment LES/Nolita/Chinatown,Manhattan,apartment,90.0,entire home/apt,10002.0,2.0,1,4,190.0,90.0,15.994520547945205
29642,2009-08-04,Private room in cute central apt,Manhattan,apartment,95.0,private room,10002.0,1.0,1,9,95.0,96.0,15.994520547945205
29805,2009-08-05,"Cool, quiet Park Slope apartment",Brooklyn,apartment,100.0,entire home/apt,11215.0,2.0,1,3,125.0,100.0,15.991780821917809
29762,2009-08-05,NYC Special Occasions Room #1,Brooklyn,apartment,80.0,private room,11233.0,2.0,1,92,29.0,83.0,15.991780821917809
29762,2009-08-05,NYC Special Occasions Room #2,Brooklyn,apartment,85.0,private room,11233.0,1.0,1,79,27.0,89.0,15.991780821917809
29762,2009-08-05,NYC-Brooklyn #1 18 min to Manhattan,Brooklyn,apartment,85.0,private room,11233.0,1.0,1,87,39.0,87.0,15.991780821917809
29762,2009-08-05,NYC-Brooklyn #2 18 min to Manhattan,Brooklyn,apartment,85.0,private room,11233.0,1.0,1,92,39.0,88.0,15.991780821917809
29762,2009-08-05,NYC-Brooklyn #3 18 min to Manhattan,Brooklyn,apartment,90.0,private room,11233.0,1.0,1,98,39.0,90.0,15.991780821917809
29762,2009-08-05,NYC-Brooklyn #4 18 min to Manhattan,Brooklyn,apartment,85.0,private room,11233.0,1.0,1,81,39.0,89.0,15.991780821917809
29762,2009-08-05,NYC-Brooklyn #5 18 min to Manhattan,Brooklyn,apartment,85.0,private room,11233.0,1.0,1,108,35.0,85.0,15.991780821917809
30193,2009-08-06,Midtown Pied-a-terre,Manhattan,apartment,90.0,entire home/apt,10019.0,1.0,1,40,150.0,93.0,15.98904109589041
30529,2009-08-08,Private room w/ separate entrance!,Brooklyn,apartment,100.0,private room,11238.0,1.0,1,2,84.0,100.0,15.983561643835616
30811,2009-08-10,European Style apartment in NYC,Manhattan,apartment,80.0,entire home/apt,10025.0,1.0,1,1,115.0,80.0,15.978082191780821
30990,2009-08-11,Stay in the Meatpacking District!,Manhattan,apartment,95.0,entire home/apt,11211.0,1.0,1,109,249.0,95.0,15.975342465753425
32045,2009-08-16,Spacious 1 bedroom in luxe building,Manhattan,apartment,95.0,private room,10027.0,1.0,1,12,60.0,98.0,15.961643835616439
32105,2009-08-17,East Village 1 Bedroom apartment,Manhattan,apartment,95.0,entire home/apt,10003.0,1.0,1,7,140.0,95.0,15.95890410958904
32169,2009-08-17,Greenpoint Loft / Le Chez Andrea,Brooklyn,apartment,85.0,private room,11222.0,1.0,1,50,70.0,85.0,15.95890410958904
32169,2009-08-17,Loft in Williamsburg Area w/ Roof,Brooklyn,apartment,80.0,private room,11222.0,1.0,1,127,70.0,81.0,15.95890410958904
32169,2009-08-17,Room in Greenpoint Loft w/ Roof,Brooklyn,apartment,80.0,private room,11222.0,1.0,1,88,70.0,83.0,15.95890410958904
32330,2009-08-18,E Vill-great studio sleeps 2,Manhattan,apartment,85.0,entire home/apt,10009.0,1.0,1,83,130.0,85.0,15.956164383561644
32330,2009-08-18,East Vill Garden duplex apt-slps 7,Manhattan,apartment,90.0,entire home/apt,10009.0,4.0,1,29,375.0,94.0,15.956164383561644
32330,2009-08-18,HUGE-3 bedroom-ENTIRE FLR -slps 6+2,Manhattan,apartment,80.0,entire home/apt,10009.0,4.0,1,83,375.0,84.0,15.956164383561644
32330,2009-08-18,LARGE-3 bedroom -EAST VILL-slps 6+3,Manhattan,apartment,75.0,entire home/apt,10009.0,4.0,1,63,375.0,79.0,15.956164383561644
32330,2009-08-18,Manhattan-EVill-sunny studio slps 4,Manhattan,apartment,80.0,entire home/apt,10009.0,2.0,1,73,130.0,84.0,15.956164383561644
32294,2009-08-18,back room/bunk beds,Manhattan,apartment,90.0,private room,10031.0,2.0,1,184,50.0,90.0,15.956164383561644
32294,2009-08-18,front room/double bed,Manhattan,apartment,85.0,private room,10031.0,1.0,1,179,50.0,88.0,15.956164383561644
32704,2009-08-19,LOFT-CentralPrk/TimeSq/TheaterDist1,Manhattan,loft,85.0,private room,10019.0,1.0,1,17,192.0,88.0,15.953424657534246
32704,2009-08-19,LOFT-CentralPrk/TimeSq/TheaterDist2,Manhattan,loft,90.0,private room,10019.0,1.0,1,79,199.0,92.0,15.953424657534246
32800,2009-08-20,"Spacious&Pretty, heart of Brooklyn",Brooklyn,apartment,100.0,entire home/apt,11216.0,1.0,1,1,85.0,100.0,15.95068493150685
32774,2009-08-20,Consummate 1Bdrm in Cultural Bklyn,Brooklyn,apartment,85.0,entire home/apt,11221.0,1.0,1,43,79.0,88.0,15.95068493150685
33405,2009-08-23,Summer In Greenpoint! Deal! Enjoy!,Brooklyn,apartment,90.0,entire home/apt,11222.0,1.0,1,22,142.0,93.0,15.942465753424658
33279,2009-08-23,SPACIOUS ELEVATOR APARTMENT,Manhattan,apartment,80.0,entire home/apt,10002.0,1.0,1,42,165.0,84.0,15.942465753424658
33279,2009-08-23,"East Village ""Garden Apartment""",Manhattan,apartment,85.0,entire home/apt,10009.0,1.0,1,32,150.0,87.0,15.942465753424658
33279,2009-08-23,East village Getaway Courtyard 3E,Manhattan,apartment,85.0,entire home/apt,10009.0,1.0,1,20,169.0,85.0,15.942465753424658
33279,2009-08-23,Heart of the East Village 2E,Manhattan,apartment,90.0,entire home/apt,10009.0,1.0,1,10,159.0,90.0,15.942465753424658
33279,2009-08-23,HEART OF THE EAST VILLAGE 2W,Manhattan,apartment,85.0,entire home/apt,10009.0,1.0,1,43,159.0,86.0,15.942465753424658
33279,2009-08-23,Heart of the East Village 4E,Manhattan,apartment,80.0,entire home/apt,10009.0,2.0,1,48,169.0,82.0,15.942465753424658
33279,2009-08-23,HEART OF THE EAST VILLAGE 4W,Manhattan,apartment,90.0,entire home/apt,10009.0,1.0,1,35,169.0,90.0,15.942465753424658
33279,2009-08-23,Sunny renovated studio courtyard 3W,Manhattan,apartment,90.0,entire home/apt,10009.0,1.0,1,7,179.0,94.0,15.942465753424658
33279,2009-08-23,Room in DOORMAN/ELEVATOR LOFT BLDG,Brooklyn,apartment,80.0,private room,11205.0,1.0,1,31,89.0,84.0,15.942465753424658
34128,2009-08-26,Designer loft in hip Williamsburg,Brooklyn,apartment,95.0,entire home/apt,11211.0,1.0,1,21,170.0,99.0,15.934246575342465
35017,2009-08-30,Sunny Artistic East Village Apt,Manhattan,apartment,95.0,entire home/apt,10003.0,1.0,1,20,160.0,96.0,15.923287671232877
34915,2009-08-30,Luxurious 2-Floor Manhattan Mansion,Manhattan,apartment,90.0,entire home/apt,10075.0,2.0,1,0,750.0,94.0,15.923287671232877
35271,2009-08-31,Manhattan studio Apartment,Manhattan,apartment,90.0,entire home/apt,10021.0,2.0,1,31,150.0,94.0,15.92054794520548
35271,2009-08-31,Manhattan City 1 Bed Room Apartment,Manhattan,apartment,60.0,entire home/apt,10029.0,2.0,1,1,110.0,60.0,15.92054794520548
35271,2009-08-31,Manhattan large 1 Bed Rm Apartment,Manhattan,apartment,80.0,entire home/apt,10029.0,3.0,1,48,110.0,84.0,15.92054794520548
35271,2009-08-31,Upper Eastside Studio Apartment,Manhattan,apartment,85.0,entire home/apt,10065.0,2.0,1,46,140.0,85.0,15.92054794520548
35271,2009-08-31,PRIVATE Room Time SQ Broadway Area,Manhattan,apartment,85.0,private room,10036.0,1.0,1,9,125.0,87.0,15.92054794520548
35377,2009-09-01,Live-In Tour Guide Scenic West Side,Manhattan,apartment,85.0,private room,10027.0,1.0,1,26,100.0,88.0,15.917808219178083
35935,2009-09-03,Large Private B&B Style Studio,Brooklyn,apartment,90.0,entire home/apt,11238.0,2.0,1,52,80.0,92.0,15.912328767123288
36017,2009-09-03,"Roomy 1BR near park, museums, more",Brooklyn,apartment,80.0,entire home/apt,11238.0,1.0,1,82,131.0,83.0,15.912328767123288
35845,2009-09-03,Private Apt Sleeps Five,Brooklyn,house,90.0,private room,11210.0,3.0,1,26,138.0,90.0,15.912328767123288
35935,2009-09-03,B & B Room 1,Brooklyn,house,90.0,private room,11238.0,1.0,1,39,60.0,94.0,15.912328767123288
35935,2009-09-03,B and B Style Rooms for Rent w bath,Brooklyn,house,85.0,private room,11238.0,2.0,1,19,70.0,86.0,15.912328767123288
35935,2009-09-03,Large B&B Style rooms,Brooklyn,house,90.0,private room,11238.0,2.0,1,48,60.0,93.0,15.912328767123288
36841,2009-09-07,European garden bed & breakfast,Brooklyn,apartment,100.0,entire home/apt,11233.0,2.0,1,1,115.0,100.0,15.901369863013699
36897,2009-09-07,Lovely studio for a romantic pair,Manhattan,apartment,95.0,entire home/apt,10002.0,1.0,1,20,113.0,96.0,15.901369863013699
37286,2009-09-09,Urban oasis! 2 bedrooms w/ 3 patios,Brooklyn,apartment,90.0,entire home/apt,11206.0,2.0,1,14,165.0,93.0,15.895890410958904
37286,2009-09-09,Private bedroom-rooftop & terrace!,Brooklyn,apartment,90.0,private room,11206.0,1.0,1,28,95.0,91.0,15.895890410958904
37809,2009-09-11,2BR bright and airy Brownstone,Brooklyn,apartment,95.0,entire home/apt,11231.0,2.0,1,8,180.0,97.0,15.89041095890411
38265,2009-09-13,Prime Williamsburg Luxury Apartment,Brooklyn,apartment,90.0,entire home/apt,11211.0,1.0,1,7,160.0,91.0,15.884931506849314
38434,2009-09-14,Modern lovely bright 3BR near park,Brooklyn,apartment,90.0,entire home/apt,11225.0,4.0,1,1,170.0,94.0,15.882191780821918
38513,2009-09-14,Spacious Modern  2 Bedroom Suite,Brooklyn,apartment,85.0,entire home/apt,11226.0,4.0,1,27,122.0,85.0,15.882191780821918
38648,2009-09-15,Spacious Chelsea Sanctuary,Manhattan,apartment,80.0,entire home/apt,10011.0,2.0,1,17,329.0,84.0,15.87945205479452
38694,2009-09-15,A Room Fit for Two in Williamsburg,Brooklyn,apartment,90.0,private room,11211.0,1.0,1,0,75.0,94.0,15.87945205479452
38649,2009-09-15,Central Greenwich Village available,Manhattan,apartment,90.0,private room,10012.0,1.0,1,123,101.0,90.0,15.87945205479452
38736,2009-09-15,COZY PRIVATE ROOM NEAR TIMES SQUARE,Manhattan,apartment,90.0,private room,10018.0,1.0,1,19,130.0,93.0,15.87945205479452
39260,2009-09-17,Cozy entire apt. great location,Manhattan,apartment,95.0,entire home/apt,10029.0,1.0,1,23,120.0,95.0,15.873972602739727
39636,2009-09-19,Brownstone Haven in Clinton Hill,Brooklyn,house,95.0,private room,11238.0,1.0,1,35,110.0,95.0,15.868493150684932
39866,2009-09-20,Beautiful studio/Upper east side.,Manhattan,apartment,95.0,entire home/apt,10028.0,2.0,1,10,160.0,98.0,15.865753424657534
39827,2009-09-20,Trendy Harlem Luxury,Manhattan,apartment,90.0,private room,10026.0,1.0,1,0,125.0,94.0,15.865753424657534
40275,2009-09-21,Spacious Lofty 2BD in Clinton Hill,Brooklyn,apartment,100.0,entire home/apt,11205.0,4.0,1,2,135.0,100.0,15.863013698630137
40100,2009-09-21,Sm comfy room Central Park/HellsKit,Manhattan,apartment,95.0,private room,10019.0,1.0,1,9,89.0,98.0,15.863013698630137
41091,2009-09-24,20FT CEILING LIGHT AIRY PENTHOUSE,Brooklyn,apartment,100.0,entire home/apt,11222.0,2.0,1,4,475.0,100.0,15.854794520547944
40893,2009-09-24,Charming bedroom/office in Brooklyn,Brooklyn,apartment,90.0,private room,11215.0,1.0,1,0,150.0,94.0,15.854794520547944
41091,2009-09-24,"Penthouse Room w Bath, 20' ceilings",Brooklyn,apartment,90.0,private room,11222.0,1.0,1,0,300.0,94.0,15.854794520547944
41249,2009-09-25,1-Bedroom Railroad Apartment,Brooklyn,apartment,90.0,entire home/apt,11237.0,2.0,1,0,55.0,94.0,15.852054794520548
41358,2009-09-26,Warm and welcoming brownstone home,Brooklyn,apartment,90.0,entire home/apt,11205.0,1.0,1,0,140.0,94.0,15.849315068493151
41437,2009-09-26,Fort Greene Lofty Retreat,Brooklyn,loft,95.0,entire home/apt,11205.0,4.0,1,48,200.0,96.0,15.849315068493151
42273,2009-09-29,Park Slope Green Guest House,Brooklyn,apartment,95.0,entire home/apt,11215.0,1.0,1,247,135.0,98.0,15.841095890410958
42032,2009-09-29,Light-filled classic Central Park,Manhattan,apartment,90.0,entire home/apt,10025.0,1.0,1,41,140.0,93.0,15.841095890410958
42756,2009-10-01,Gorgeous Williamsburg 1BR Apartment,Brooklyn,apartment,95.0,entire home/apt,11211.0,2.0,1,190,238.0,96.0,15.835616438356164
42756,2009-10-01,Roof-Top Room in Williamsburg,Brooklyn,apartment,95.0,entire home/apt,11211.0,1.0,1,257,140.0,95.0,15.835616438356164
42756,2009-10-01,Charming Carriage House Suite,Brooklyn,house,90.0,entire home/apt,11211.0,1.0,1,217,165.0,94.0,15.835616438356164
43321,2009-10-04,Lovely Bright Williamsburg Apt,Brooklyn,apartment,100.0,entire home/apt,11211.0,1.0,1,1,110.0,100.0,15.827397260273973
43671,2009-10-05,Your Spacious Home Away From Home!,Brooklyn,apartment,90.0,entire home/apt,11201.0,1.0,1,1,107.0,94.0,15.824657534246576
43772,2009-10-06,"Bilevel Penthouse: Park, City Views",Brooklyn,condominium,100.0,entire home/apt,11222.0,2.0,1,2,272.0,100.0,15.821917808219178
44136,2009-10-07,HUGE Designer 2 Bdrm Park Slope Apt,Brooklyn,apartment,95.0,entire home/apt,11215.0,2.0,1,7,250.0,97.0,15.819178082191781
44145,2009-10-07,Cute apt in artist's home,Brooklyn,apartment,85.0,entire home/apt,11237.0,1.0,1,85,80.0,89.0,15.819178082191781
44029,2009-10-07,Über hip sun drenched Brooklyn pad,Brooklyn,apartment,100.0,private room,11222.0,1.0,1,6,80.0,100.0,15.819178082191781
44263,2009-10-08,Great deal Lower East Side!!,Manhattan,apartment,95.0,private room,10002.0,1.0,1,67,120.0,98.0,15.816438356164383
45016,2009-10-11,Stay at The Brooklyn Apartment!,Brooklyn,apartment,90.0,entire home/apt,11216.0,3.0,1,103,160.0,90.0,15.808219178082192
45098,2009-10-11,"Lovely, calm 3 BR on leafy block",Brooklyn,apartment,80.0,entire home/apt,11238.0,4.0,1,1,150.0,80.0,15.808219178082192
45120,2009-10-11,One-Bedroom Apartment on the Bowery,Manhattan,apartment,80.0,entire home/apt,10003.0,1.0,1,2,200.0,80.0,15.808219178082192
45445,2009-10-12,Country space in the city,Brooklyn,house,90.0,private room,11226.0,2.0,1,0,150.0,94.0,15.805479452054794
45324,2009-10-12,GREAT ROOM 4 TIGHT WALLETS,Queens,house,60.0,private room,11434.0,1.0,1,2,42.0,60.0,15.805479452054794
45324,2009-10-12,GREAT ROOM. GREAT PRICE.,Queens,house,80.0,private room,11434.0,1.0,1,1,42.0,80.0,15.805479452054794
45324,2009-10-12,NICE ROOM 4 BUDGETEERS*5MINS TO JFK,Queens,house,75.0,private room,11434.0,1.0,1,6,42.0,76.0,15.805479452054794
45324,2009-10-12,ROOM FOR TIGHT WALLETS*5MINS TO JFK,Queens,house,70.0,private room,11434.0,1.0,1,6,42.0,72.0,15.805479452054794
45324,2009-10-12,SPACIOUS BASEMENT ROOM W/ HALF BATH,Queens,house,40.0,private room,11434.0,1.0,1,1,45.0,40.0,15.805479452054794
45609,2009-10-13,Spacious 1BR Apt in Greenpoint,Brooklyn,apartment,100.0,entire home/apt,11222.0,2.0,1,12,149.0,100.0,15.802739726027397
45587,2009-10-13,"Excellent location, gorgeous studio",Manhattan,apartment,90.0,entire home/apt,10011.0,2.0,1,11,150.0,92.0,15.802739726027397
45682,2009-10-13,Beautiful New Garden Apartment,Manhattan,apartment,95.0,entire home/apt,10023.0,2.0,1,41,150.0,98.0,15.802739726027397
45775,2009-10-14,Charming bedroom in Clinton Hill!!!,Brooklyn,apartment,90.0,private room,11238.0,1.0,1,2,69.0,90.0,15.8
46529,2009-10-17,Huge apartment w backyard & hot tub,Brooklyn,apartment,90.0,private room,11238.0,1.0,1,0,250.0,94.0,15.791780821917808
46650,2009-10-18,Lovely LOFT in south Williamsburg,Brooklyn,loft,95.0,entire home/apt,11249.0,1.0,1,16,192.0,96.0,15.789041095890411
46650,2009-10-18,Cute Top Floor West Village Studio,Manhattan,apartment,90.0,entire home/apt,10014.0,1.0,1,35,195.0,93.0,15.789041095890411
46969,2009-10-19,Cozy 1BR-Country living in NYC!,Staten Island,house,95.0,entire home/apt,10304.0,3.0,1,40,70.0,98.0,15.786301369863013
46978,2009-10-19,ENJOY Downtown NYC!,Manhattan,apartment,85.0,private room,10009.0,1.0,1,157,70.0,85.0,15.786301369863013
46978,2009-10-19,ENJOY Downtown NYC!!,Manhattan,apartment,85.0,private room,10009.0,1.0,1,102,70.0,88.0,15.786301369863013
46978,2009-10-19,Enjoy Midtown West & Times Square!!,Manhattan,apartment,85.0,private room,10018.0,1.0,1,46,90.0,89.0,15.786301369863013
47691,2009-10-22,Perfect SOHO - Little Italy Nest,Manhattan,apartment,95.0,entire home/apt,10013.0,3.0,1,29,308.0,97.0,15.778082191780822
47716,2009-10-22,$45 L train/ 1 bedroom Brooklyn,Brooklyn,apartment,85.0,private room,11211.0,2.0,1,56,49.0,85.0,15.778082191780822
47618,2009-10-22,1bdr w private bath. in lofty apt,Brooklyn,apartment,100.0,private room,11205.0,1.0,1,21,126.0,100.0,15.778082191780822
47737,2009-10-22,Cozy room in 1820's Brick Wall Apt!,Manhattan,apartment,70.0,private room,10029.0,1.0,1,18,120.0,72.0,15.778082191780822
48143,2009-10-25,Financial District Retreat 2,Manhattan,apartment,95.0,entire home/apt,10005.0,1.0,1,11,235.0,98.0,15.76986301369863
48143,2009-10-25,Finanical District Retreat,Manhattan,apartment,100.0,entire home/apt,10005.0,1.0,1,3,235.0,100.0,15.76986301369863
48143,2009-10-25,Quiet Midtown Studio,Manhattan,apartment,95.0,entire home/apt,10016.0,1.0,1,9,235.0,96.0,15.76986301369863
48143,2009-10-25,Spring Retreat in Midtown,Manhattan,apartment,90.0,entire home/apt,10016.0,1.0,1,2,235.0,90.0,15.76986301369863
48165,2009-10-25,Master Suite in Financial District,Manhattan,apartment,90.0,private room,10038.0,1.0,1,0,125.0,94.0,15.76986301369863
